Order ID,Order Date,Year,Month,Region,City,Category,Product,Salesperson,Customer Segment,Units Sold,Unit Price,Discount %,Cost Ratio
2384,2025-02-04,2025,Feb,East,Kolkata,Apparel,Jacket,Vikram Rao,Consumer,7,2298.11,0.2,0.6101388875087482
2385,2025-02-04,2025,Feb,North,Lucknow,Home Appliances,Air Purifier,Aarav Shah,Corporate,12,12176.83,0.05,0.5590738984059331
2386,2025-02-04,2025,Feb,South,Bengaluru,Electronics,Laptop,Arjun Kapoor,Consumer,3,56072.89,0,0.5622362920585342
2387,2025-02-04,2025,Feb,South,Hyderabad,Apparel,Jacket,Neha Joshi,Corporate,3,2182.23,0,0.7372583173492546
2388,2025-02-04,2025,Feb,South,Hyderabad,Furniture,Study Table,Priya Nair,Consumer,1,8997.8,0.05,0.6307308593769558
2389,2025-02-05,2025,Feb,West,Ahmedabad,Apparel,T-Shirt,Aarav Shah,Corporate,1,831.11,0,0.6969901679039422
2390,2025-02-05,2025,Feb,South,Chennai,Electronics,Smartwatch,Neha Joshi,Small Business,9,5801.84,0,0.5529876922796166
2391,2025-02-05,2025,Feb,South,Bengaluru,Home Appliances,Mixer Grinder,Priya Nair,Corporate,8,3669.18,0.15,0.6380831660842976
2392,2025-02-05,2025,Feb,North,Chandigarh,Home Appliances,Air Purifier,Vikram Rao,Consumer,6,12187.65,0.05,0.7413810709321642
2393,2025-02-06,2025,Feb,East,Bhubaneswar,Furniture,Office Chair,Sneha Kulkarni,Small Business,3,7213.81,0,0.595110368220821
2394,2025-02-06,2025,Feb,North,Lucknow,Electronics,Smartwatch,Vikram Rao,Small Business,2,5849.87,0.05,0.5869253512174343
2395,2025-02-07,2025,Feb,West,Ahmedabad,Home Appliances,Vacuum Cleaner,Neha Joshi,Small Business,9,9573.31,0.05,0.7019787235551062
2396,2025-02-07,2025,Feb,South,Chennai,Home Appliances,Air Purifier,Rohan Mehta,Small Business,12,12521.55,0,0.6995871885210492
2397,2025-02-07,2025,Feb,East,Patna,Electronics,Laptop,Rohan Mehta,Consumer,3,55740.47,0,0.5823770409774238
2398,2025-02-07,2025,Feb,West,Mumbai,Home Appliances,Air Purifier,Ananya Iyer,Consumer,11,12443.43,0.15,0.6311313710393073
2399,2025-02-08,2025,Feb,East,Patna,Apparel,Shoes,Divya Reddy,Consumer,12,3129.38,0.15,0.7347771262189006
2400,2025-02-08,2025,Feb,West,Mumbai,Apparel,Jacket,Divya Reddy,Small Business,8,2235.91,0.2,0.7212428768610581
2401,2025-02-08,2025,Feb,West,Mumbai,Apparel,Jacket,Aarav Shah,Small Business,3,2110.81,0.1,0.7160155908929362
2402,2025-02-09,2025,Feb,West,Mumbai,Apparel,Jacket,Divya Reddy,Corporate,9,2306.55,0,0.743258510331761
2403,2025-02-09,2025,Feb,South,Chennai,Furniture,Office Chair,Sneha Kulkarni,Consumer,4,7163.39,0.05,0.6551149377240781
2404,2025-02-10,2025,Feb,North,Lucknow,Apparel,Shoes,Sneha Kulkarni,Small Business,9,3093.36,0,0.570027614653702
2405,2025-02-10,2025,Feb,South,Hyderabad,Furniture,Bookshelf,Rohan Mehta,Small Business,10,4465.81,0,0.6056842759980443
2406,2025-02-10,2025,Feb,East,Bhubaneswar,Home Appliances,Vacuum Cleaner,Karan Malhotra,Corporate,8,9330.83,0.2,0.7376286660134691
2407,2025-02-11,2025,Feb,North,Chandigarh,Apparel,T-Shirt,Neha Joshi,Small Business,2,764.74,0.1,0.5780606540199988
2408,2025-02-11,2025,Feb,East,Kolkata,Furniture,Study Table,Rohan Mehta,Small Business,7,8901.9,0,0.5997146603976623
2409,2025-02-12,2025,Feb,North,Delhi,Apparel,T-Shirt,Karan Malhotra,Consumer,12,819.17,0.2,0.5803692403522598
2410,2025-02-12,2025,Feb,East,Kolkata,Apparel,Jacket,Aarav Shah,Small Business,2,2204.54,0.15,0.5705224421198041
2411,2025-02-12,2025,Feb,East,Kolkata,Home Appliances,Air Purifier,Priya Nair,Small Business,12,12132.04,0,0.564080546617846
2412,2025-02-12,2025,Feb,West,Pune,Electronics,Smartwatch,Vikram Rao,Consumer,11,5979.92,0.15,0.5836912019196784
2413,2025-02-13,2025,Feb,West,Mumbai,Electronics,Smartphone,Neha Joshi,Small Business,6,17534.33,0.2,0.6489063603232937
2414,2025-02-13,2025,Feb,East,Bhubaneswar,Electronics,Smartphone,Vikram Rao,Small Business,12,17596.56,0.05,0.6780530847725623
2415,2025-02-13,2025,Feb,West,Pune,Apparel,Jacket,Priya Nair,Consumer,2,2246.88,0.1,0.598548843839443
2416,2025-02-13,2025,Feb,East,Kolkata,Home Appliances,Vacuum Cleaner,Vikram Rao,Consumer,12,9488.47,0.15,0.7174824052536787
2417,2025-02-13,2025,Feb,East,Patna,Home Appliances,Mixer Grinder,Neha Joshi,Consumer,10,3618.37,0.2,0.7408142955580007
2418,2025-02-14,2025,Feb,North,Delhi,Apparel,Shoes,Neha Joshi,Corporate,7,3269.85,0,0.6194608906613119
2419,2025-02-14,2025,Feb,East,Bhubaneswar,Electronics,Smartwatch,Karan Malhotra,Small Business,1,5829.62,0,0.5548288846470733
2420,2025-02-15,2025,Feb,North,Chandigarh,Home Appliances,Mixer Grinder,Divya Reddy,Corporate,6,3611.43,0.05,0.620475690027445
2421,2025-02-15,2025,Feb,South,Chennai,Home Appliances,Mixer Grinder,Ananya Iyer,Corporate,12,3671.84,0.05,0.7037222278023377
2422,2025-02-15,2025,Feb,South,Bengaluru,Apparel,Shoes,Karan Malhotra,Corporate,3,3310.31,0,0.6167526533481549
2423,2025-02-15,2025,Feb,South,Chennai,Apparel,T-Shirt,Priya Nair,Small Business,7,785.03,0.1,0.6778950008544209
2424,2025-02-16,2025,Feb,South,Chennai,Home Appliances,Air Purifier,Ananya Iyer,Corporate,6,12305.73,0,0.6145519554852357
2425,2025-02-16,2025,Feb,North,Delhi,Apparel,Shoes,Arjun Kapoor,Corporate,9,3212.24,0.1,0.6736941958898843
2426,2025-02-16,2025,Feb,North,Delhi,Electronics,Smartphone,Neha Joshi,Small Business,7,18633.98,0,0.6931776200833379
2427,2025-02-16,2025,Feb,West,Pune,Furniture,Study Table,Priya Nair,Small Business,5,9102.08,0,0.6147672593585236
2428,2025-02-16,2025,Feb,South,Chennai,Electronics,Laptop,Arjun Kapoor,Consumer,11,57709.73,0,0.6488985854751894
2429,2025-02-17,2025,Feb,South,Bengaluru,Home Appliances,Vacuum Cleaner,Sneha Kulkarni,Consumer,1,9306.95,0,0.7215062686983057
2430,2025-02-17,2025,Feb,East,Bhubaneswar,Home Appliances,Vacuum Cleaner,Arjun Kapoor,Small Business,4,9416.71,0.15,0.6661791226262105
2431,2025-02-17,2025,Feb,East,Patna,Apparel,Shoes,Ananya Iyer,Corporate,7,3158.47,0,0.6140309446161525
2432,2025-02-18,2025,Feb,North,Lucknow,Furniture,Study Table,Sneha Kulkarni,Small Business,10,8665.89,0.15,0.6916707835729983
2433,2025-02-18,2025,Feb,West,Mumbai,Furniture,Bookshelf,Ananya Iyer,Small Business,12,4565.23,0.15,0.7142155065910176
2434,2025-02-18,2025,Feb,South,Chennai,Apparel,Shoes,Aarav Shah,Corporate,10,3180.12,0.15,0.6372368500600126
2435,2025-02-18,2025,Feb,South,Bengaluru,Home Appliances,Vacuum Cleaner,Aarav Shah,Corporate,8,9849.2,0,0.562755366685997
2436,2025-02-19,2025,Feb,North,Lucknow,Apparel,Shoes,Vikram Rao,Small Business,1,3268.36,0.1,0.6361660058859256
2437,2025-02-19,2025,Feb,South,Chennai,Furniture,Bookshelf,Divya Reddy,Corporate,9,4588.74,0.05,0.6161066490897005
2438,2025-02-19,2025,Feb,East,Kolkata,Apparel,T-Shirt,Neha Joshi,Consumer,12,820.36,0.15,0.573936676643224
2439,2025-02-19,2025,Feb,North,Lucknow,Electronics,Smartwatch,Rohan Mehta,Small Business,4,5849.28,0.15,0.7047468405348376
2440,2025-02-20,2025,Feb,South,Bengaluru,Home Appliances,Vacuum Cleaner,Priya Nair,Corporate,2,9114.45,0.1,0.6648005779101381
2441,2025-02-20,2025,Feb,East,Bhubaneswar,Home Appliances,Vacuum Cleaner,Divya Reddy,Consumer,6,9198.84,0.05,0.6210313903948828
2442,2025-02-20,2025,Feb,East,Bhubaneswar,Home Appliances,Mixer Grinder,Rohan Mehta,Corporate,7,3395.21,0.05,0.7471272046077628
2443,2025-02-21,2025,Feb,West,Pune,Electronics,Headphones,Aarav Shah,Small Business,1,2620.5,0,0.6865420168238088
2444,2025-02-21,2025,Feb,North,Delhi,Electronics,Smartphone,Aarav Shah,Corporate,7,17651.27,0.15,0.6626729404551328
2445,2025-02-22,2025,Feb,South,Bengaluru,Home Appliances,Mixer Grinder,Arjun Kapoor,Consumer,6,3358.94,0.2,0.7325229259649979
2446,2025-02-22,2025,Feb,West,Ahmedabad,Furniture,Study Table,Rohan Mehta,Small Business,3,9282.93,0.1,0.5560683334202806
2447,2025-02-23,2025,Feb,North,Chandigarh,Apparel,T-Shirt,Ananya Iyer,Small Business,3,807.21,0,0.7300461204345846
2448,2025-02-23,2025,Feb,East,Kolkata,Furniture,Bookshelf,Ananya Iyer,Corporate,11,4521.59,0.1,0.7068125299333566
2449,2025-02-24,2025,Feb,North,Chandigarh,Furniture,Study Table,Rohan Mehta,Consumer,8,8719.51,0.1,0.5583180775617382
2450,2025-02-24,2025,Feb,North,Chandigarh,Electronics,Smartphone,Ananya Iyer,Small Business,10,18135.16,0.15,0.6543345636042728
2451,2025-02-25,2025,Feb,West,Pune,Furniture,Study Table,Sneha Kulkarni,Corporate,11,8933.69,0.1,0.6254133896267249
2452,2025-02-25,2025,Feb,East,Kolkata,Home Appliances,Mixer Grinder,Ananya Iyer,Small Business,8,3538.38,0.05,0.6495229214314928
2453,2025-02-25,2025,Feb,West,Ahmedabad,Electronics,Smartphone,Sneha Kulkarni,Consumer,5,18705.77,0.2,0.7300552689601107
2454,2025-02-26,2025,Feb,West,Ahmedabad,Electronics,Smartphone,Aarav Shah,Corporate,7,17438.83,0.15,0.5604870510455163
2455,2025-02-26,2025,Feb,East,Patna,Furniture,Bookshelf,Ananya Iyer,Small Business,12,4295.12,0,0.5697301469105985
2456,2025-02-26,2025,Feb,South,Bengaluru,Apparel,T-Shirt,Sneha Kulkarni,Corporate,4,805.69,0.15,0.5531185419041423
2457,2025-02-27,2025,Feb,South,Hyderabad,Electronics,Headphones,Aarav Shah,Consumer,11,2578.41,0.05,0.7468803929940726
2458,2025-02-27,2025,Feb,East,Kolkata,Apparel,Jacket,Aarav Shah,Consumer,3,2221.73,0.15,0.6837065611156602
2459,2025-02-27,2025,Feb,East,Patna,Apparel,T-Shirt,Vikram Rao,Corporate,12,760.82,0.1,0.6254263524384598
2460,2025-02-27,2025,Feb,South,Chennai,Apparel,Shoes,Aarav Shah,Small Business,12,3166.55,0.2,0.7034253216521862
2461,2025-02-27,2025,Feb,South,Hyderabad,Furniture,Office Chair,Priya Nair,Consumer,3,7281.55,0.1,0.5633000629892329
2462,2025-02-28,2025,Feb,South,Hyderabad,Apparel,Shoes,Karan Malhotra,Corporate,9,3131.66,0.15,0.6022998379297436
2463,2025-02-28,2025,Feb,North,Chandigarh,Furniture,Office Chair,Arjun Kapoor,Corporate,4,6738.98,0,0.6437913976294097
2464,2025-02-28,2025,Feb,North,Delhi,Furniture,Office Chair,Karan Malhotra,Consumer,2,7183.78,0,0.5983503690897654
2465,2025-02-28,2025,Feb,West,Pune,Furniture,Study Table,Neha Joshi,Consumer,11,9390.25,0,0.7037098425782194
2466,2025-03-01,2025,Mar,North,Lucknow,Electronics,Laptop,Ananya Iyer,Corporate,3,54175.64,0,0.7303125629486668
2467,2025-03-01,2025,Mar,North,Chandigarh,Home Appliances,Mixer Grinder,Vikram Rao,Small Business,2,3403.83,0.2,0.5888678183196316
2468,2025-03-01,2025,Mar,East,Kolkata,Home Appliances,Mixer Grinder,Sneha Kulkarni,Small Business,9,3425.73,0,0.578672690014725
2469,2025-03-01,2025,Mar,West,Mumbai,Electronics,Smartphone,Karan Malhotra,Small Business,9,17131.43,0.2,0.5839830483855
2470,2025-03-02,2025,Mar,West,Mumbai,Furniture,Office Chair,Sneha Kulkarni,Consumer,7,6652.39,0,0.7127412131242861
2471,2025-03-02,2025,Mar,North,Delhi,Electronics,Smartphone,Aarav Shah,Small Business,8,18786.98,0.2,0.6272109497822351
2472,2025-03-02,2025,Mar,East,Bhubaneswar,Furniture,Bookshelf,Divya Reddy,Small Business,5,4430.32,0.2,0.6409968562113182
2473,2025-03-02,2025,Mar,South,Chennai,Apparel,T-Shirt,Rohan Mehta,Corporate,11,818.48,0.1,0.7498280961173935
2474,2025-03-03,2025,Mar,West,Ahmedabad,Electronics,Smartwatch,Vikram Rao,Consumer,1,5975.96,0.2,0.7259610050044931
2475,2025-03-03,2025,Mar,South,Chennai,Furniture,Bookshelf,Ananya Iyer,Consumer,7,4464.51,0.1,0.6421163078150888
2476,2025-03-03,2025,Mar,East,Bhubaneswar,Home Appliances,Air Purifier,Ananya Iyer,Corporate,6,12198.45,0,0.694661542072798
2477,2025-03-04,2025,Mar,South,Bengaluru,Furniture,Bookshelf,Sneha Kulkarni,Small Business,11,4627.86,0.05,0.7300708658447503
2478,2025-03-04,2025,Mar,East,Bhubaneswar,Apparel,T-Shirt,Karan Malhotra,Consumer,8,768.69,0.2,0.6404639621083741
2479,2025-03-04,2025,Mar,East,Kolkata,Furniture,Office Chair,Ananya Iyer,Small Business,3,7111.76,0.15,0.6363567638103891
2480,2025-03-05,2025,Mar,North,Lucknow,Furniture,Study Table,Neha Joshi,Small Business,3,8795.99,0.2,0.6861260333111345
2481,2025-03-05,2025,Mar,South,Hyderabad,Home Appliances,Vacuum Cleaner,Sneha Kulkarni,Consumer,7,9325.67,0,0.723606019822457
2482,2025-03-05,2025,Mar,South,Chennai,Apparel,Shoes,Neha Joshi,Small Business,12,3240.99,0,0.6852378816858897
2483,2025-03-05,2025,Mar,North,Delhi,Electronics,Smartphone,Aarav Shah,Corporate,2,17663.93,0.05,0.5906014140599732
2484,2025-03-05,2025,Mar,South,Bengaluru,Apparel,T-Shirt,Ananya Iyer,Small Business,6,806.68,0.1,0.6450174664536428
2485,2025-03-06,2025,Mar,West,Pune,Electronics,Laptop,Rohan Mehta,Consumer,7,52901.42,0.15,0.6319359781716473
2486,2025-03-06,2025,Mar,East,Patna,Apparel,Shoes,Sneha Kulkarni,Consumer,11,3342.53,0.1,0.5694137867624663
2487,2025-03-06,2025,Mar,North,Delhi,Home Appliances,Air Purifier,Karan Malhotra,Corporate,3,12320.57,0.15,0.6876242995079951
2488,2025-03-07,2025,Mar,East,Patna,Furniture,Study Table,Aarav Shah,Corporate,11,9060.1,0.05,0.7475630597546853
2489,2025-03-07,2025,Mar,West,Mumbai,Furniture,Office Chair,Neha Joshi,Corporate,11,6925.53,0,0.5721943631662381
2490,2025-03-07,2025,Mar,South,Hyderabad,Apparel,Jacket,Priya Nair,Corporate,10,2306.39,0.1,0.5531911069480512
2491,2025-03-07,2025,Mar,East,Kolkata,Apparel,Jacket,Sneha Kulkarni,Small Business,5,2306.05,0,0.6479218100288027
2492,2025-03-08,2025,Mar,North,Lucknow,Furniture,Bookshelf,Vikram Rao,Corporate,8,4723.27,0.05,0.5580911476505348
2493,2025-03-08,2025,Mar,East,Patna,Electronics,Headphones,Arjun Kapoor,Consumer,3,2593.01,0.15,0.5521355759123583
2494,2025-03-08,2025,Mar,North,Chandigarh,Home Appliances,Mixer Grinder,Divya Reddy,Corporate,7,3337.59,0.2,0.6040567378652932
2495,2025-03-09,2025,Mar,West,Pune,Home Appliances,Air Purifier,Ananya Iyer,Consumer,6,12262.94,0.15,0.5885806865823723
2496,2025-03-09,2025,Mar,West,Pune,Electronics,Smartwatch,Priya Nair,Small Business,6,6216.89,0,0.5546014917057084
2497,2025-03-09,2025,Mar,South,Bengaluru,Furniture,Office Chair,Rohan Mehta,Corporate,2,6757.8,0,0.7057753355613159
2498,2025-03-09,2025,Mar,North,Delhi,Electronics,Headphones,Neha Joshi,Consumer,3,2520.69,0.1,0.6762005833885095
2499,2025-03-09,2025,Mar,West,Ahmedabad,Electronics,Smartphone,Aarav Shah,Small Business,3,17459.14,0.2,0.7353123859780365
2500,2025-03-10,2025,Mar,North,Lucknow,Electronics,Smartphone,Karan Malhotra,Small Business,4,17478.39,0.2,0.5658823913140609
2501,2025-03-10,2025,Mar,West,Ahmedabad,Furniture,Study Table,Sneha Kulkarni,Small Business,8,9094.91,0,0.6438420910955421
2502,2025-03-10,2025,Mar,North,Chandigarh,Furniture,Bookshelf,Aarav Shah,Consumer,3,4713.39,0.05,0.5787785543176184
2503,2025-03-11,2025,Mar,North,Lucknow,Electronics,Laptop,Rohan Mehta,Corporate,4,53143.33,0.2,0.7172080808763328
2504,2025-03-11,2025,Mar,West,Ahmedabad,Home Appliances,Vacuum Cleaner,Vikram Rao,Consumer,7,9263.4,0.05,0.6970886308562319
2505,2025-03-11,2025,Mar,North,Lucknow,Apparel,Jacket,Rohan Mehta,Consumer,1,2103.81,0.05,0.7305386926724228
2506,2025-03-12,2025,Mar,East,Kolkata,Home Appliances,Mixer Grinder,Priya Nair,Corporate,10,3594.99,0.05,0.6896151955143821
2507,2025-03-12,2025,Mar,North,Lucknow,Apparel,Shoes,Ananya Iyer,Corporate,6,3277.5,0.1,0.6240886785085424
2508,2025-03-13,2025,Mar,East,Bhubaneswar,Furniture,Office Chair,Neha Joshi,Consumer,1,7133.61,0.1,0.6429889632463077
2509,2025-03-13,2025,Mar,East,Bhubaneswar,Home Appliances,Air Purifier,Divya Reddy,Corporate,3,11570.5,0.1,0.633919432684234
2510,2025-03-13,2025,Mar,North,Delhi,Apparel,Jacket,Rohan Mehta,Corporate,6,2093.07,0.2,0.7310724618625342
2511,2025-03-13,2025,Mar,South,Hyderabad,Furniture,Office Chair,Priya Nair,Consumer,7,6980.6,0.05,0.6174630436267801
2512,2025-03-14,2025,Mar,East,Bhubaneswar,Furniture,Study Table,Arjun Kapoor,Corporate,4,8720.95,0.15,0.6947458408760084
2513,2025-03-14,2025,Mar,East,Bhubaneswar,Furniture,Study Table,Aarav Shah,Corporate,2,8610.22,0.05,0.6912048212836687
2514,2025-03-15,2025,Mar,South,Bengaluru,Home Appliances,Mixer Grinder,Karan Malhotra,Corporate,1,3659.9,0.2,0.581720479337246
2515,2025-03-15,2025,Mar,West,Ahmedabad,Home Appliances,Vacuum Cleaner,Priya Nair,Small Business,3,9528.15,0.05,0.6949513500531833
2516,2025-03-15,2025,Mar,South,Chennai,Home Appliances,Mixer Grinder,Aarav Shah,Corporate,6,3470.95,0,0.7389153500291714
2517,2025-03-15,2025,Mar,South,Chennai,Home Appliances,Air Purifier,Arjun Kapoor,Corporate,10,12352.58,0.2,0.5888755543557641
2518,2025-03-16,2025,Mar,West,Ahmedabad,Furniture,Bookshelf,Neha Joshi,Small Business,4,4640.99,0,0.6477175840188534
2519,2025-03-16,2025,Mar,East,Kolkata,Apparel,Shoes,Priya Nair,Corporate,3,3239.55,0,0.6558471120758957
2520,2025-03-16,2025,Mar,East,Patna,Apparel,T-Shirt,Divya Reddy,Corporate,4,823.3,0.05,0.6923815237627675
2521,2025-03-17,2025,Mar,North,Chandigarh,Furniture,Office Chair,Aarav Shah,Corporate,6,7227.39,0.1,0.6623755799921158
2522,2025-03-17,2025,Mar,West,Pune,Home Appliances,Air Purifier,Neha Joshi,Small Business,4,12388.96,0.2,0.5876390113796677
2523,2025-03-17,2025,Mar,North,Chandigarh,Electronics,Laptop,Arjun Kapoor,Small Business,5,53615.25,0.1,0.6345982651422115
2524,2025-03-17,2025,Mar,North,Chandigarh,Apparel,T-Shirt,Rohan Mehta,Corporate,1,762.31,0.2,0.702474725874399
2525,2025-03-18,2025,Mar,West,Pune,Furniture,Study Table,Karan Malhotra,Small Business,3,9084.46,0.05,0.5715489744199858
2526,2025-03-18,2025,Mar,West,Pune,Apparel,T-Shirt,Neha Joshi,Corporate,5,773.03,0,0.6145607441009664
2527,2025-03-19,2025,Mar,North,Delhi,Apparel,Shoes,Divya Reddy,Corporate,3,3140.89,0.2,0.6250058092923867
2528,2025-03-19,2025,Mar,North,Lucknow,Home Appliances,Vacuum Cleaner,Ananya Iyer,Corporate,3,9335.28,0,0.6787241954846813
2529,2025-03-20,2025,Mar,North,Lucknow,Electronics,Laptop,Divya Reddy,Consumer,2,53019.51,0,0.6545561167052116
2530,2025-03-20,2025,Mar,South,Bengaluru,Apparel,Jacket,Ananya Iyer,Consumer,7,2165.59,0,0.6484911403068302
2531,2025-03-20,2025,Mar,North,Lucknow,Home Appliances,Vacuum Cleaner,Karan Malhotra,Small Business,3,9545.69,0,0.7128728303421357
2532,2025-03-20,2025,Mar,East,Kolkata,Electronics,Headphones,Sneha Kulkarni,Consumer,1,2536.19,0.15,0.5548450396246957
2533,2025-03-21,2025,Mar,East,Kolkata,Electronics,Laptop,Sneha Kulkarni,Consumer,3,55003.21,0.05,0.6275050532161639
2534,2025-03-21,2025,Mar,East,Kolkata,Apparel,Jacket,Aarav Shah,Small Business,12,2243.37,0.15,0.5635923073293716
2535,2025-03-21,2025,Mar,South,Hyderabad,Electronics,Laptop,Sneha Kulkarni,Small Business,8,52289.34,0.2,0.5661254876577604
2536,2025-03-22,2025,Mar,South,Chennai,Furniture,Office Chair,Arjun Kapoor,Consumer,11,7170.98,0.05,0.6031293445173841
2537,2025-03-22,2025,Mar,West,Ahmedabad,Home Appliances,Mixer Grinder,Sneha Kulkarni,Small Business,5,3442.07,0.05,0.7295856256192056
2538,2025-03-22,2025,Mar,East,Kolkata,Apparel,Jacket,Aarav Shah,Corporate,10,2302.9,0.2,0.6523610215932379
2539,2025-03-22,2025,Mar,East,Kolkata,Furniture,Office Chair,Aarav Shah,Corporate,2,7169.97,0,0.5900285270210495
2540,2025-03-23,2025,Mar,South,Hyderabad,Apparel,Jacket,Divya Reddy,Consumer,11,2227.75,0.15,0.7280413029855198
2541,2025-03-23,2025,Mar,West,Mumbai,Electronics,Headphones,Aarav Shah,Consumer,3,2590.09,0,0.6499185427230523
2542,2025-03-23,2025,Mar,East,Patna,Apparel,Jacket,Karan Malhotra,Small Business,3,2292.58,0.1,0.6621659734796589
2543,2025-03-23,2025,Mar,West,Ahmedabad,Furniture,Office Chair,Neha Joshi,Consumer,1,7246.88,0.15,0.5600056079881877
2544,2025-03-24,2025,Mar,West,Mumbai,Apparel,Jacket,Karan Malhotra,Small Business,10,2301.47,0,0.5607075681806353
2545,2025-03-24,2025,Mar,South,Hyderabad,Furniture,Study Table,Ananya Iyer,Consumer,5,8925.74,0,0.6094939854300674
2546,2025-03-25,2025,Mar,North,Chandigarh,Furniture,Study Table,Divya Reddy,Consumer,2,9377.47,0.2,0.740484998646123
2547,2025-03-25,2025,Mar,North,Chandigarh,Furniture,Office Chair,Priya Nair,Consumer,12,6814.36,0.15,0.6889837154111934
2548,2025-03-26,2025,Mar,West,Mumbai,Home Appliances,Mixer Grinder,Rohan Mehta,Consumer,2,3464.14,0.1,0.5559796229558605
2549,2025-03-26,2025,Mar,East,Bhubaneswar,Home Appliances,Air Purifier,Rohan Mehta,Consumer,10,12476.89,0.2,0.5626020490518643
2550,2025-03-26,2025,Mar,West,Ahmedabad,Apparel,Shoes,Divya Reddy,Consumer,5,3047.81,0.05,0.7426379216790073
2551,2025-03-26,2025,Mar,South,Bengaluru,Home Appliances,Mixer Grinder,Aarav Shah,Small Business,7,3520.63,0.2,0.6477055248498377
2552,2025-03-27,2025,Mar,North,Chandigarh,Apparel,T-Shirt,Neha Joshi,Corporate,8,825.66,0.15,0.5827789431412034
2553,2025-03-27,2025,Mar,West,Ahmedabad,Furniture,Study Table,Ananya Iyer,Corporate,3,9072.19,0.05,0.6434968352072131
2554,2025-03-27,2025,Mar,West,Pune,Furniture,Bookshelf,Divya Reddy,Small Business,9,4458.52,0.1,0.5672891119154572
2555,2025-03-28,2025,Mar,South,Chennai,Apparel,Shoes,Divya Reddy,Corporate,9,3315.78,0,0.7279481813948687
2556,2025-03-28,2025,Mar,West,Ahmedabad,Furniture,Bookshelf,Ananya Iyer,Small Business,11,4649.41,0,0.7202195715885394
2557,2025-03-28,2025,Mar,South,Bengaluru,Home Appliances,Mixer Grinder,Karan Malhotra,Consumer,9,3515.4,0.15,0.5707630627981791
2558,2025-03-28,2025,Mar,North,Chandigarh,Furniture,Bookshelf,Sneha Kulkarni,Small Business,12,4629.48,0.1,0.5733842690668811
2559,2025-03-29,2025,Mar,East,Patna,Home Appliances,Mixer Grinder,Neha Joshi,Corporate,12,3467.8,0,0.5951629633314451
2560,2025-03-29,2025,Mar,East,Kolkata,Furniture,Bookshelf,Aarav Shah,Small Business,2,4497.84,0,0.6889874785395125
2561,2025-03-29,2025,Mar,West,Mumbai,Home Appliances,Air Purifier,Sneha Kulkarni,Small Business,11,11515.9,0,0.5547011226657331
2562,2025-03-29,2025,Mar,North,Chandigarh,Electronics,Laptop,Rohan Mehta,Small Business,2,52618.62,0.1,0.7402025313957824
2563,2025-03-30,2025,Mar,West,Ahmedabad,Home Appliances,Mixer Grinder,Neha Joshi,Corporate,6,3460.71,0,0.6107573217578588
2564,2025-03-30,2025,Mar,East,Patna,Electronics,Smartwatch,Aarav Shah,Corporate,6,5910.9,0.05,0.6901263005638085
2565,2025-03-30,2025,Mar,East,Patna,Electronics,Smartwatch,Neha Joshi,Small Business,6,6269.47,0.2,0.6480616927067017
2566,2025-03-30,2025,Mar,North,Chandigarh,Electronics,Smartwatch,Priya Nair,Corporate,5,6026.24,0,0.599077903813539
2567,2025-03-30,2025,Mar,North,Chandigarh,Home Appliances,Vacuum Cleaner,Ananya Iyer,Consumer,10,9959.8,0,0.6145745013800465
2568,2025-03-31,2025,Mar,South,Hyderabad,Home Appliances,Mixer Grinder,Aarav Shah,Small Business,3,3532.7,0.2,0.7061669812027153
2569,2025-03-31,2025,Mar,East,Kolkata,Furniture,Study Table,Vikram Rao,Small Business,10,8899.36,0.15,0.6807404633228942
2570,2025-03-31,2025,Mar,North,Chandigarh,Electronics,Smartwatch,Rohan Mehta,Corporate,5,6212.13,0,0.6080573314445024
2571,2025-03-31,2025,Mar,West,Pune,Electronics,Laptop,Priya Nair,Consumer,8,54924.36,0,0.6274607357021273
2572,2025-03-31,2025,Mar,South,Chennai,Electronics,Headphones,Rohan Mehta,Consumer,6,2591.39,0.15,0.7191076837380991
2573,2025-04-01,2025,Apr,East,Patna,Electronics,Smartphone,Rohan Mehta,Consumer,3,18432.64,0.15,0.6625541508550618
2574,2025-04-01,2025,Apr,East,Bhubaneswar,Apparel,Shoes,Karan Malhotra,Consumer,12,3208.06,0.2,0.623657659642148
2575,2025-04-01,2025,Apr,North,Chandigarh,Home Appliances,Mixer Grinder,Vikram Rao,Corporate,9,3570.72,0,0.5630350680459186
2576,2025-04-02,2025,Apr,West,Pune,Home Appliances,Vacuum Cleaner,Sneha Kulkarni,Consumer,2,9047.9,0,0.6640841248434644
2577,2025-04-02,2025,Apr,South,Chennai,Apparel,Shoes,Vikram Rao,Corporate,2,3350.68,0.2,0.5871020370455392
2578,2025-04-02,2025,Apr,East,Kolkata,Electronics,Laptop,Sneha Kulkarni,Consumer,5,52982.68,0.2,0.628141951577654
2579,2025-04-02,2025,Apr,West,Mumbai,Electronics,Smartphone,Arjun Kapoor,Small Business,5,18154.03,0,0.6106688289052019
2580,2025-04-03,2025,Apr,West,Mumbai,Home Appliances,Mixer Grinder,Sneha Kulkarni,Small Business,8,3492.4,0,0.5698094027823478
2581,2025-04-03,2025,Apr,East,Patna,Electronics,Laptop,Rohan Mehta,Small Business,3,56986.52,0,0.6455376796623835
